nid,type,section,langcode,title,from_path,to_path
425,page,services,ar,تفعيل العنوان الوطني للشركات وتوفير العنوان الافتراضي,/ar/العنوان-الوطني-للشركات,/ar/services/العنوان-الوطني-للشركات
423,page,services,ar,تفعيل منصة مدد لنظام الرواتب وحماية الأجور,/ar/تفعيل-منصة-مدد-لنظام-الرواتب-وحماية-الأجور,/ar/services/تفعيل-منصة-مدد-لنظام-الرواتب-وحماية-الأجور
428,page,services,ar,تفعيل منصة مقيم,/ar/تفعيل-منصة-مقيم,/ar/services/تفعيل-منصة-مقيم
415,page,services,ar,تفعيل وتسجيل المنشأة في منصة قوى,/ar/منصة-قوى,/ar/services/منصة-قوى
419,page,services,ar,تفويض التأشيرة عبر منصة إنجاز,/ar/تفويض-التأشيرة-عبر-منصة-إنجاز,/ar/services/تفويض-التأشيرة-عبر-منصة-إنجاز
483,page,services,ar,تقرير مقيم الشامل للمنشأة,/ar/تقرير-مقيم-الشامل-للمنشأة,/ar/services/تقرير-مقيم-الشامل-للمنشأة
457,page,services,ar,تقسيط مديونية منشأة للتأمينات الاجتماعية,/ar/تقسيط-مديونية-منشأة-للتأمينات-الاجتماعية,/ar/services/تقسيط-مديونية-منشأة-للتأمينات-الاجتماعية
482,page,services,ar,توثيق عقود الموظفين في منصة قوى,/ar/توثيق-عقود-الموظفين,/ar/services/توثيق-عقود-الموظفين
92,page,services,ar,حاضنات الأعمال,/ar/business-incubators,/ar/services/business-incubators
409,page,services,ar,حجز الاسم التجاري,/ar/حجز-الاسم-التجاري,/ar/services/حجز-الاسم-التجاري
106,page,services,ar,حياة مهنية,/ar/career,/ar/services/career
436,page,services,ar,خدمات إدارة الرواتب في المملكة العربية السعودية,/ar/خدمات-إدارة-الرواتب-في-المملكة-العربية-السعودية,/ar/services/خدمات-إدارة-الرواتب-في-المملكة-العربية-السعودية
443,page,services,ar,خدمات إلغاء التسجيل في ضريبة القيمة المضافة في المملكة العربية السعودية,/ar/خدمات-إلغاء-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-إلغاء-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية
442,page,services,ar,خدمات استرداد ضريبة القيمة المضافة في المملكة العربية السعودية,/ar/خدمات-استرداد-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-استرداد-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية
439,page,services,ar,خدمات الاستشارات المتعلقة بضريبة القيمة المضافة في المملكة العربية السعودية,/ar/خدمات-الاستشارات-المتعلقة-بضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-الاستشارات-المتعلقة-بضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية
496,page,services,ar,خدمات الاستقبال,/ar/خدمات-الاستقبال,/ar/services/خدمات-الاستقبال
98,page,services,ar,خدمات الترجمة,/ar/translation-services,/ar/services/translation-services
440,page,services,ar,خدمات التسجيل في ضريبة القيمة المضافة في المملكة العربية السعودية,/ar/خدمات-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية
94,page,services,ar,خدمات العلاقات العامة في السعودية و العلاقات الحكومية في السعودية,/ar/pro-gro-services-streamline-your-saudi-business-setup,/ar/services/pro-gro-services-streamline-your-saudi-business-setup
434,page,services,ar,خدمات المحاسبة ومسك الدفاتر,/ar/خدمات-المحاسبة-و-مسك-الدفاتر,/ar/services/خدمات-المحاسبة-و-مسك-الدفاتر
129,page,services,ar,خدمات المكاتب والعنوان الوطني,/ar/national-address-and-office-service,/ar/services/national-address-and-office-service
90,page,services,ar,خدمات الموارد البشرية,/ar/خدمات-الموارد-البشرية,/ar/services/خدمات-الموارد-البشرية
437,page,services,ar,خدمات تسوية ومعالجة القيود المحاسبية المتراكمة في السعودية,/ar/خدمات-تسوية-ومعالجة-القيود-المحاسبية-المتراكمة-في-السعودية,/ar/services/خدمات-تسوية-ومعالجة-القيود-المحاسبية-المتراكمة-في-السعودية
441,page,services,ar,خدمات تقديم إقرارات ضريبة القيمة المضافة في المملكة العربية السعودية,/ar/خدمات-تقديم-إقرارات-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-تقديم-إقرارات-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية
444,page,services,ar,خدمات ضريبة الاستقطاع,/ar/خدمات-ضريبة-الاستقطاع,/ar/services/خدمات-ضريبة-الاستقطاع
438,page,services,ar,خدمات مراجعة الحسابات في المملكة العربية السعودية,/ar/خدمات-مراجعة-الحسابات-في-المملكة-العربية-السعودية,/ar/services/خدمات-مراجعة-الحسابات-في-المملكة-العربية-السعودية
105,page,services,ar,رؤية 2030,/ar/vision-2030a,/ar/services/vision-2030a
491,page,services,ar,ربط الحساب البنكي في منصة مدد,/ar/ربط-الحساب-البنكي-في-منصة-مدد,/ar/services/ربط-الحساب-البنكي-في-منصة-مدد
492,page,services,ar,رفع ملفات حماية الأجور لمنصة مدد,/ar/رفع-ملفات-حماية-الأجور-لمنصة-مدد,/ar/services/رفع-ملفات-حماية-الأجور-لمنصة-مدد
108,page,services,ar,سياسة الخصوصية,/ar/privacy-policy,/ar/services/privacy-policy
411,page,services,ar,صياغة وتوثيق عقد التأسيس للشركات,/ar/صياغة-وتوثيق-عقد-التأسيس-للشركات,/ar/services/صياغة-وتوثيق-عقد-التأسيس-للشركات
448,page,services,ar,ضريبة الشركات,/ar/ضريبة-الشركات,/ar/services/ضريبة-الشركات
494,page,services,ar,غرف الاجتماعات,/ar/غرف-الاجتماعات,/ar/services/غرف-الاجتماعات
432,page,services,ar,فتح حساب بنكي للشركات,/ar/فتح-حساب-بنكي-للشركات,/ar/services/فتح-حساب-بنكي-للشركات
495,page,services,ar,قاعة المؤتمرات,/ar/قاعة-المؤتمرات,/ar/services/قاعة-المؤتمرات
70,page,services,ar,لماذا الاستثمار في السعودية؟ دليل موجز للمستثمرين الأجانب,/ar/swhy-invest-saudi-arabia-concise-guide-foreign-investors,/ar/services/swhy-invest-saudi-arabia-concise-guide-foreign-investors
91,page,services,ar,مساحات العمل المشترك,/ar/مساحات-العمل-المشترك,/ar/services/مساحات-العمل-المشترك
103,page,services,ar,معلومات عنا,/ar/about-us,/ar/services/about-us
112,page,services,ar,معلومات قانونية أخرى,/ar/other-legal-information,/ar/services/other-legal-information
71,page,services,ar,من نحن,/ar/who-we-are,/ar/services/who-we-are
481,page,services,ar,نقل الخدمات عبر منصة مقيم,/ar/نقل-الخدمات-عبر-منصة-مقيم,/ar/services/نقل-الخدمات-عبر-منصة-مقيم
498,page,services,ar,نقل خدمات موظف (نقل الكفالة),/ar/نقل-خدمات-موظف,/ar/services/نقل-خدمات-موظف
107,page,services,ar,نوع الترخيص,/ar/teype-license,/ar/services/teype-license
65,page,services,en,Free Zones in KSA,/free-zones-ksa,/services/free-zones-ksa
103,page,services,en,About Us,/about-us,/services/about-us
463,page,services,en,Accounting Catch-Up Services in Saudi Arabia,/accounting-catch-services-saudi-arabia,/services/accounting-catch-services-saudi-arabia
464,page,services,en,Accounts Review Services in Saudi Arabia,/accounts-review-services-saudi-arabia,/services/accounts-review-services-saudi-arabia
480,page,services,en,Adding Importer Number at a New Port,/adding-importer-number-new-port,/services/adding-importer-number-new-port
456,page,services,en,"Amending Entity Type, Articles of Association, and Company Type",/amending-entity-type-articles-association-and-company-type,/services/amending-entity-type-articles-association-and-company-type
542,page,services,en,Amending the MISA Investment License,/amending-misa-investment-license,/services/amending-misa-investment-license
485,page,services,en,Approval of Work Organization Bylaws,/approval-work-organization-bylaws,/services/approval-work-organization-bylaws
412,page,services,en,Articles of Association Drafting,/Articles-of-Association,/services/Articles-of-Association
180,page,services,en,Branch business in Saudi Arabia,/Branch-business-in-Saudi-Arabia,/services/Branch-business-in-Saudi-Arabia
183,page,services,en,Branch License in Saudi Arabia,/branch-license-in-saudi-arabia,/services/branch-license-in-saudi-arabia
99,page,services,en,Business Consultancy Services in Saudi Arabia | Motaded Consulting,/consultation-services,/services/consultation-services
92,page,services,en,Business Incubators,/business-incubators,/services/business-incubators
1,page,services,en,Business Setup in Saudi Arabia 2026 | Sovereign Setup Services - Motaded,/business-setup,/services/business-setup
106,page,services,en,Career,/career,/services/career
414,page,services,en,Chamber of Commerce Subscription and Renewal,/Chamber-of-Commerce,/services/Chamber-of-Commerce
490,page,services,en,Changing Occupations via Qiwa,/changing-occupations-qiwa,/services/changing-occupations-qiwa
410,page,services,en,Commercial Name Reservation,/Commercial-Name-Reservation,/services/Commercial-Name-Reservation
182,page,services,en,company formation in saudi arabia,/company-formation-in-saudi-arabia,/services/company-formation-in-saudi-arabia
495,page,services,en,Conference Halls,/conference-halls,/services/conference-halls
433,page,services,en,Corporate Bank Account Opening,/corporate-bank-account-opening,/services/corporate-bank-account-opening
472,page,services,en,CORPORATE TAX,/corporate-tax,/services/corporate-tax
91,page,services,en,Coworking Spaces,/coworking-spaces,/services/coworking-spaces
482,page,services,en,Documenting Employee Contracts,/documenting-employee-contracts,/services/documenting-employee-contracts
478,page,services,en,Electronic Registration for Importers and Exporters,/electronic-registration-importers-and-exporters,/services/electronic-registration-importers-and-exporters
498,page,services,en,Employee Transfer of Service,/employee-transfer-service,/services/employee-transfer-service
479,page,services,en,Exit Re-entry / Final Exit Visa,/exit-re-entry-final-exit-visa,/services/exit-re-entry-final-exit-visa
474,page,services,en,External Audit,/external-audit,/services/external-audit
418,page,services,en,General Manager or Investor Visa Issuance,/General-Manager-or-Investor-Visa-Issuance,/services/General-Manager-or-Investor-Visa-Issuance
5,page,services,en,Home,/home,/services/home
184,page,services,en,How to Obtain an Investment License in Saudi Arabia: A Step-by-Step Guide,/investment-license-in-saudi-arabia,/services/investment-license-in-saudi-arabia
90,page,services,en,HR Services in Saudi Arabia,/hr-services,/services/hr-services
458,page,services,en,Instalment Arrangement for GOSI Debts,/instalment-arrangement-gosi-debts,/services/instalment-arrangement-gosi-debts
475,page,services,en,Internal Audit,/internal-audit,/services/internal-audit
476,page,services,en,Inventory / Stock Audit,/inventory-stock-audit,/services/inventory-stock-audit
462,page,services,en,Issuance of GOSI Certificate,/issuance-gosi-certificate,/services/issuance-gosi-certificate
460,page,services,en,Issuance of Saudization Certificate,/issuance-saudization-certificate,/services/issuance-saudization-certificate
431,page,services,en,Issuing a residence permit for the general manager or issuing a residence permit for a foreign investor,/issuing-residence-permit-general-manager-or-issuing-residence-permit-foreign-investor,/services/issuing-residence-permit-general-manager-or-issuing-residence-permit-foreign-investor
477,page,services,en,Issuing and Renewing Residency (Iqama),/issuing-and-renewing-residency-iqama,/services/issuing-and-renewing-residency-iqama
488,page,services,en,Issuing Compliance and Violation Reports,/issuing-compliance-and-violation-reports,/services/issuing-compliance-and-violation-reports
487,page,services,en,Issuing Instant Work Visas,/issuing-instant-work-visas,/services/issuing-instant-work-visas
446,page,services,en,Issuing or Renewing Work Permit,/issuing-or-renewing-work-permit,/services/issuing-or-renewing-work-permit
194,page,services,en,Jazan's Special Economic Zone,/Jazan's-Special-Economic-Zone,/services/Jazan's-Special-Economic-Zone
111,page,services,en,Legal policy,/legal-policy,/services/legal-policy
491,page,services,en,Linking Bank Account in Mudad Platform,/linking-bank-account-mudad-platform,/services/linking-bank-account-mudad-platform
494,page,services,en,Meeting Rooms,/meeting-rooms,/services/meeting-rooms
424,page,services,en,Mudad Platform Activation for Payroll and Wage Protection System (WPS),/mudad-platform-activation-payroll-and-wage-protection-system-wps,/services/mudad-platform-activation-payroll-and-wage-protection-system-wps
483,page,services,en,Muqeem Comprehensive Report for the Establishment,/muqeem-comprehensive-report-establishment,/services/muqeem-comprehensive-report-establishment
429,page,services,en,Muqeem Platform Activation,/muqeem-platform-activation,/services/muqeem-platform-activation
426,page,services,en,National Address Activation for Companies and Providing Virtual Address,/national-address-activation-companies-and-providing-virtual-address,/services/national-address-activation-companies-and-providing-virtual-address
129,page,services,en,National Address and Office Service,/national-address-and-office-service,/services/national-address-and-office-service
187,page,services,en,Open a bank account in Saudi Arabia,/bank-account-in-saudi-arabia,/services/bank-account-in-saudi-arabia
112,page,services,en,Other legal information,/other-legal-information,/services/other-legal-information
486,page,services,en,Payroll Management and Bank Transfer via Mudad,/payroll-management-and-bank-transfer-mudad,/services/payroll-management-and-bank-transfer-mudad
453,page,services,en,Payroll Management Services in Saudi Arabia,/payroll-management-services-saudi-arabia,/services/payroll-management-services-saudi-arabia
96,page,services,en,Premium Residency in Saudi Arabia,/premium-residency-saudi-arabia,/services/premium-residency-saudi-arabia
108,page,services,en,Privacy Policy,/privacy-policy,/services/privacy-policy
94,page,services,en,PRO & GRO Services in Saudi Arabia,/pro-gro-services-streamline-your-saudi-business-setup,/services/pro-gro-services-streamline-your-saudi-business-setup
416,page,services,en,Qiwa Platform Activation and Registration,/Qiwa-Platform,/services/Qiwa-Platform
190,page,services,en,Ras Al-Khair SEZ,/Ras-AlKhair-SEZ,/services/Ras-AlKhair-SEZ
496,page,services,en,Reception Services,/reception-services,/services/reception-services
83,page,services,en,Regional Headquarters License in Saudi Arabia RHQ 2026 | Sovereign Leadership Guide - Motaded,/rhq-license-mena-license,/services/rhq-license-mena-license
100,page,services,en,Saudi Partners,/saudi-partners,/services/saudi-partners
493,page,services,en,Serviced Offices,/serviced-offices,/services/serviced-offices
93,page,services,en,Set Up Your Company in Saudi Arabia with Motaded,/set-your-company-saudi-arabia-motaded,/services/set-your-company-saudi-arabia-motaded
422,page,services,en,Social Insurance (GOSI) Platform Subscription and Certificate Issuance,/Social-Insurance-GOSI-Platform-Subscription-and-Certificate-Issuance,/services/Social-Insurance-GOSI-Platform-Subscription-and-Certificate-Issuance
128,page,services,en,Special Economic Zones in Saudi Arabia,/special-economic-zones-saudi-arabia,/services/special-economic-zones-saudi-arabia
193,page,services,en,The King Abdullah Economic City (KAEC),/King-Abdullah-Economic-City-KAEC,/services/King-Abdullah-Economic-City-KAEC
185,page,services,en,The Saudi National Address,/saudi-national-address,/services/saudi-national-address
481,page,services,en,Transfer of Services via Muqeem,/transfer-services-muqeem,/services/transfer-services-muqeem
98,page,services,en,Translation Services,/translation-services,/services/translation-services
484,page,services,en,Updating Employee Passport Data,/updating-employee-passport-data,/services/updating-employee-passport-data
454,page,services,en,Updating National Address,/updating-national-address,/services/updating-national-address
492,page,services,en,Uploading Wage Protection Files (txt) to Mudad,/uploading-wage-protection-files-txt-mudad,/services/uploading-wage-protection-files-txt-mudad
465,page,services,en,VAT Advisory Services in Saudi Arabia,/vat-advisory-services-saudi-arabia,/services/vat-advisory-services-saudi-arabia
469,page,services,en,VAT Deregistration Services in Saudi Arabia,/vat-deregistration-services-saudi-arabia,/services/vat-deregistration-services-saudi-arabia
467,page,services,en,VAT Filing Services in Saudi Arabia,/vat-filing-services-saudi-arabia,/services/vat-filing-services-saudi-arabia
468,page,services,en,VAT Refund Services in Saudi Arabia,/vat-refund-services-saudi-arabia,/services/vat-refund-services-saudi-arabia
466,page,services,en,VAT Registration Services in Saudi Arabia,/vat-registration-services-saudi-arabia,/services/vat-registration-services-saudi-arabia
497,page,services,en,Virtual Address,/virtual-address,/services/virtual-address
420,page,services,en,Visa authorization via the Enjaz platform,/Visa-authorization-via-the-Enjaz-platform,/services/Visa-authorization-via-the-Enjaz-platform
97,page,services,en,Visa Issuance,/visa-issuance,/services/visa-issuance
71,page,services,en,Who We Are,/who-we-are,/services/who-we-are
70,page,services,en,Why Invest in Saudi Arabia? A Concise Guide for Foreign Investors,/Why-Invest-in-Saudi-Arabia,/services/Why-Invest-in-Saudi-Arabia
470,page,services,en,WITHHOLDING TAX (WHT) SERVICES,/withholding-tax-wht-services,/services/withholding-tax-wht-services
489,page,services,en,Work Permit Management,/work-permit-management,/services/work-permit-management
473,page,services,en,ZAKAT,/zakat,/services/zakat
70,page,services,zh-hans,为何投资沙特阿拉伯？外国投资者简明指南,/zh-hans/weihetouzishatealabowaiguotouzizhejianmingzhinan,/zh-hans/services/weihetouzishatealabowaiguotouzizhejianmingzhinan
92,page,services,zh-hans,企业孵化器,/zh-hans/business-incubators,/zh-hans/services/business-incubators
103,page,services,zh-hans,关于我们,/zh-hans/about-us,/zh-hans/services/about-us
112,page,services,zh-hans,其他法律信息,/zh-hans/other-legal-information,/zh-hans/services/other-legal-information
99,page,services,zh-hans,咨询服务,/zh-hans/consultation-services,/zh-hans/services/consultation-services
129,page,services,zh-hans,国家地址和办公服务,/zh-hans/national-address-and-office-service,/zh-hans/services/national-address-and-office-service
1,page,services,zh-hans,在沙特阿拉伯设立业务,/zh-hans/business-setup,/zh-hans/services/business-setup
83,page,services,zh-hans,地区总部许可证（中东和北非许可证）,/zh-hans/rhq-license-mena-license,/zh-hans/services/rhq-license-mena-license
71,page,services,zh-hans,我们是谁,/zh-hans/who-we-are,/zh-hans/services/who-we-are
118,page,services,zh-hans,投资机会,/zh-hans/investment-opportunities,/zh-hans/services/investment-opportunities
100,page,services,zh-hans,沙特合作伙伴,/zh-hans/saudi-partners,/zh-hans/services/saudi-partners
94,page,services,zh-hans,沙特阿拉伯的 PRO & GRO 服务,/zh-hans/pro-gro-services-streamline-your-saudi-business-setup,/zh-hans/services/pro-gro-services-streamline-your-saudi-business-setup
90,page,services,zh-hans,沙特阿拉伯的人力资源服务,/zh-hans/hr-services,/zh-hans/services/hr-services
128,page,services,zh-hans,沙特阿拉伯的经济特区,/zh-hans/special-economic-zones-saudi-arabia,/zh-hans/services/special-economic-zones-saudi-arabia
65,page,services,zh-hans,沙特阿拉伯的自由区,/zh-hans/free-zones-ksa,/zh-hans/services/free-zones-ksa
96,page,services,zh-hans,沙特阿拉伯的高级居住,/zh-hans/premium-residency-saudi-arabia,/zh-hans/services/premium-residency-saudi-arabia
111,page,services,zh-hans,法律政策,/zh-hans/legal-policy,/zh-hans/services/legal-policy
97,page,services,zh-hans,签证签发,/zh-hans/visa-issuance,/zh-hans/services/visa-issuance
98,page,services,zh-hans,翻译服务,/zh-hans/translation-services,/zh-hans/services/translation-services
106,page,services,zh-hans,职业,/zh-hans/career,/zh-hans/services/career
91,page,services,zh-hans,联合办公空间,/zh-hans/coworking-spaces,/zh-hans/services/coworking-spaces
93,page,services,zh-hans,通过 莫泰德 在沙特阿拉伯设立您的公司,/zh-hans/set-your-company-saudi-arabia-motaded,/zh-hans/services/set-your-company-saudi-arabia-motaded
108,page,services,zh-hans,隐私政策,/zh-hans/privacy-policy,/zh-hans/services/privacy-policy
