entity_type,entity_id,langcode,bundle,title,table,column,count,old_paths,new_paths
node,136,en,article,Enhancing Employee Experience Through HR Services,node__body,body_value,3,/Saudization-And-Nitaqat-System | /hr-services | /pro-gro-services-streamline-your-saudi-business-setup,/blog/Saudization-And-Nitaqat-System | /services/hr-services | /services/pro-gro-services-streamline-your-saudi-business-setup
node,136,zh-hans,article,通过人力资源服务增强员工体验,node__body,body_value,3,/hr-services | /zh-hans/hr-services | /zh-hans/pro-gro-services-streamline-your-saudi-business-setup,/services/hr-services | /zh-hans/services/hr-services | /zh-hans/services/pro-gro-services-streamline-your-saudi-business-setup
node,137,ar,article,فرص الاستثمار في المملكة العربية السعودية,node__body,body_value,7,/Guide-to-Amending-the-MISA-Investment-License | /ar/Guide-to-Amending-the-MISA-Investment-License | /ar/Register-Your-Company-in-Saudi-Arabia | /ar/what-neom | /business-setup | /type-license | /vision-2030,/blog/Guide-to-Amending-the-MISA-Investment-License | /ar/blog/Guide-to-Amending-the-MISA-Investment-License | /ar/blog/Register-Your-Company-in-Saudi-Arabia | /ar/blog/what-neom | /services/business-setup | /blog/type-license | /blog/vision-2030
node,137,en,article,Investment Opportunities in Saudi Arabia,node__body,body_value,10,/Taxes-in-Saudi-Arabia | /Why-Invest-in-Saudi-Arabia | /business-setup | /free-zones-ksa | /pro-gro-services-streamline-your-saudi-business-setup | /rhq-license-mena-license | /type-license | /vision-2030 | /what-neom | /why-invest-saudi-arabia-concise-guide-foreign-investors,/blog/Taxes-in-Saudi-Arabia | /services/Why-Invest-in-Saudi-Arabia | /services/business-setup | /services/free-zones-ksa | /services/pro-gro-services-streamline-your-saudi-business-setup | /services/rhq-license-mena-license | /blog/type-license | /blog/vision-2030 | /blog/what-neom | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors
node,137,zh-hans,article,沙特阿拉伯的投资机会,node__body,body_value,17,/Taxes-in-Saudi-Arabia | /Why-Invest-in-Saudi-Arabia | /business-setup | /free-zones-ksa | /rhq-license-mena-license | /type-license | /vision-2030 | /what-neom | /why-invest-saudi-arabia-concise-guide-foreign-investors | /zh-hans/Register-Your-Company-in-Saudi-Arabia | /zh-hans/Taxes-in-Saudi-Arabia | /zh-hans/business-setup | /zh-hans/free-zones-ksa | /zh-hans/pro-gro-services-streamline-your-saudi-business-setup | /zh-hans/rhq-license-mena-license | /zh-hans/type-license | /zh-hans/what-neom,/blog/Taxes-in-Saudi-Arabia | /services/Why-Invest-in-Saudi-Arabia | /services/business-setup | /services/free-zones-ksa | /services/rhq-license-mena-license | /blog/type-license | /blog/vision-2030 | /blog/what-neom | /blog/why-invest-saudi-arabia-concise-guide-foreign-investors | /zh-hans/blog/Register-Your-Company-in-Saudi-Arabia | /zh-hans/blog/Taxes-in-Saudi-Arabia | /zh-hans/services/business-setup | /zh-hans/services/free-zones-ksa | /zh-hans/services/pro-gro-services-streamline-your-saudi-business-setup | /zh-hans/services/rhq-license-mena-license | /zh-hans/blog/type-license | /zh-hans/blog/what-neom
node,138,ar,article,كأس العالم 2034,node__body,body_value,5,/ar/Register-Your-Company-in-Saudi-Arabia | /ar/rhq-license-mena-license | /pro-gro-services-streamline-your-saudi-business-setup | /rhq-license-mena-license | /vision-2030,/ar/blog/Register-Your-Company-in-Saudi-Arabia | /ar/services/rhq-license-mena-license | /services/pro-gro-services-streamline-your-saudi-business-setup | /services/rhq-license-mena-license | /blog/vision-2030
node,138,en,article,2034 World Cup,node__body,body_value,9,/2034-World-Cup | /Branch-business-in-Saudi-Arabia | /Investment-Opportunities-and-Business-Setup-in-riyadh | /branch-license-in-saudi-arabia | /business-setup | /consultation-services | /pro-gro-services-streamline-your-saudi-business-setup | /rhq-license-mena-license | /vision-2030,/blog/2034-World-Cup | /services/Branch-business-in-Saudi-Arabia | /blog/Investment-Opportunities-and-Business-Setup-in-riyadh | /services/branch-license-in-saudi-arabia | /services/business-setup | /services/consultation-services | /services/pro-gro-services-streamline-your-saudi-business-setup | /services/rhq-license-mena-license | /blog/vision-2030
node,138,zh-hans,article,2034年世界杯,node__body,body_value,12,/2034-World-Cup | /business-setup | /consultation-services | /pro-gro-services-streamline-your-saudi-business-setup | /rhq-license-mena-license | /vision-2030 | /zh-hans/2034-World-Cup | /zh-hans/Register-Your-Company-in-Saudi-Arabia | /zh-hans/business-setup | /zh-hans/consultation-services | /zh-hans/rhq-license-mena-license | /zh-hans/vision-2030,/blog/2034-World-Cup | /services/business-setup | /services/consultation-services | /services/pro-gro-services-streamline-your-saudi-business-setup | /services/rhq-license-mena-license | /blog/vision-2030 | /zh-hans/blog/2034-World-Cup | /zh-hans/blog/Register-Your-Company-in-Saudi-Arabia | /zh-hans/services/business-setup | /zh-hans/services/consultation-services | /zh-hans/services/rhq-license-mena-license | /zh-hans/blog/vision-2030
node,139,en,article,Saudi Arabia and Italy Sign Energy Cooperation Agreement: A New Era in Renewable Technologies,node__body,body_value,4,/business-setup | /consultation-services | /visa-issuance | /what-neom,/services/business-setup | /services/consultation-services | /services/visa-issuance | /blog/what-neom
node,141,ar,article,فتح فرص الاستثمار في مختلف الأنشطة التجارية في المملكة العربية السعودية: دليل شامل,node__body,body_value,6,/ar/rhq-license-mena-license | /ar/what-neom | /business-setup | /coworking-spaces | /rhq-license-mena-license | /vision-2030,/ar/services/rhq-license-mena-license | /ar/blog/what-neom | /services/business-setup | /services/coworking-spaces | /services/rhq-license-mena-license | /blog/vision-2030
node,141,en,article,Unlocking Investment Opportunities in Various Commercial Activities in Saudi Arabia: A Comprehensive Guide,node__body,body_value,12,/Investment-Opportunities-in-Saudi-Arabia | /about-us | /business-incubators | /business-setup | /consultation-services | /coworking-spaces | /free-zones-ksa | /premium-residency-saudi-arabia | /rhq-license-mena-license | /visa-issuance | /vision-2030 | /what-neom,/blog/Investment-Opportunities-in-Saudi-Arabia | /services/about-us | /services/business-incubators | /services/business-setup | /services/consultation-services | /services/coworking-spaces | /services/free-zones-ksa | /services/premium-residency-saudi-arabia | /services/rhq-license-mena-license | /services/visa-issuance | /blog/vision-2030 | /blog/what-neom
node,142,en,article,Business Activities in Saudi Arabia 2026 | Investment Sovereignty Guide - Motaded,node__body,body_value,24,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /HR-Outsourcing-in-Saudi-Arabia | /MISA-Investment-License | /Ministry-of-Commerce-in-Saudi-Arabia | /Steps-for-Business-Setup-in-KSA | /ZATCA | /about-Qiwa-Platform | /calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /establishing-a-company-in-saudi-arabia-comprehensive-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /industrial-cities-saudi-arabia-comprehensive-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /legal-translation-services-in-saudi-arabia | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide | /rhq-formation-saudi-arabia-comprehensive-guide | /starting-a-company-in-saudi-arabia | /starting-a-company-in-saudi-arabia-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/HR-Outsourcing-in-Saudi-Arabia | /blog/MISA-Investment-License | /blog/Ministry-of-Commerce-in-Saudi-Arabia | /blog/Steps-for-Business-Setup-in-KSA | /blog/ZATCA | /blog/about-Qiwa-Platform | /blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/establishing-a-company-in-saudi-arabia-comprehensive-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/industrial-cities-saudi-arabia-comprehensive-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/legal-translation-services-in-saudi-arabia | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide | /blog/rhq-formation-saudi-arabia-comprehensive-guide | /blog/starting-a-company-in-saudi-arabia | /blog/starting-a-company-in-saudi-arabia-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
node,143,en,article,Manufacturing Activity in Saudi Arabia 2026 | Productive Sovereignty Guide - Motaded,node__body,body_value,22,/HR-Outsourcing-in-Saudi-Arabia | /MISA-Investment-License | /Ministry-of-Commerce-in-Saudi-Arabia | /Steps-for-Business-Setup-in-KSA | /The-Comprehensive-Guide-to-Saudi-Business-Center | /Wage-Protection-System-in-saudi-arabia | /ZATCA | /about-Qiwa-Platform | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /establishing-a-company-in-saudi-arabia-comprehensive-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /industrial-cities-saudi-arabia-comprehensive-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide | /rhq-formation-saudi-arabia-comprehensive-guide | /starting-a-company-in-saudi-arabia | /starting-a-company-in-saudi-arabia-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/blog/HR-Outsourcing-in-Saudi-Arabia | /blog/MISA-Investment-License | /blog/Ministry-of-Commerce-in-Saudi-Arabia | /blog/Steps-for-Business-Setup-in-KSA | /blog/The-Comprehensive-Guide-to-Saudi-Business-Center | /blog/Wage-Protection-System-in-saudi-arabia | /blog/ZATCA | /blog/about-Qiwa-Platform | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/establishing-a-company-in-saudi-arabia-comprehensive-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/industrial-cities-saudi-arabia-comprehensive-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide | /blog/rhq-formation-saudi-arabia-comprehensive-guide | /blog/starting-a-company-in-saudi-arabia | /blog/starting-a-company-in-saudi-arabia-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
node,144,en,article,Wholesale And Retail Trade: Repair of Motor Vehicles And Motorcycles is the Most Demanded activity in Saudi Arabia,node__body,body_value,2,/business-setup | /free-zones-ksa,/services/business-setup | /services/free-zones-ksa
node,145,en,article,Saudi Vision 2030 Projects and Investor Opportunities,node__body,body_value,3,/business-setup | /vision-2030 | /what-neom,/services/business-setup | /blog/vision-2030 | /blog/what-neom
node,146,en,article,Project Saudi Green Initiative,node__body,body_value,2,/business-setup | /vision-2030,/services/business-setup | /blog/vision-2030
node,147,en,article,King Salman Energy Park Project,node__body,body_value,1,/business-setup,/services/business-setup
node,148,en,article,Launch of CEER Electric Car Manufacturing Company in Saudi Arabia,node__body,body_value,1,/business-setup,/services/business-setup
node,149,en,article,Relocating & Living in Saudi Arabia 2026 | Living Sovereignty Guide - Motaded,node__body,body_value,15,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /Saudi-Corporate-Compliance-Services | /Steps-for-Business-Setup-in-KSA | /about-Qiwa-Platform | /calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /cash-flows-in-saudi-arabia-financial-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /home | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /starting-a-company-in-saudi-arabia | /starting-a-company-in-saudi-arabia-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/Saudi-Corporate-Compliance-Services | /blog/Steps-for-Business-Setup-in-KSA | /blog/about-Qiwa-Platform | /blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/cash-flows-in-saudi-arabia-financial-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /services/home | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/starting-a-company-in-saudi-arabia | /blog/starting-a-company-in-saudi-arabia-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
node,150,en,article,How to Obtain a Transportation and Storage License in Saudi Arabia,node__body,body_value,3,/ar/business-incubators | /business-setup | /vision-2030,/ar/services/business-incubators | /services/business-setup | /blog/vision-2030
node,151,en,article,Accommodation and food service activities,node__body,body_value,1,/business-setup,/services/business-setup
node,152,en,article,Information and Communications Activity License in Saudi Arabia,node__body,body_value,1,/business-setup,/services/business-setup
node,154,en,article,Obtaining an Education License in Saudi Arabia,node__body,body_value,2,/business-setup | /vision-2030,/services/business-setup | /blog/vision-2030
node,155,en,article,"Water Supply, Sanitation, Waste Management and Treatment License in Saudi Arabia",node__body,body_value,1,/business-setup,/services/business-setup
node,156,ar,article,نشاط المقاولات والإنشاءات في السعودية 2026 | دليل السيادة الإنشائية والاستثمار - متعدد,node__body,body_value,21,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /HR-Outsourcing-in-Saudi-Arabia | /Ministry-of-Commerce-in-Saudi-Arabia | /Steps-for-Business-Setup-in-KSA | /Wage-Protection-System-in-saudi-arabia | /ZATCA | /about-Qiwa-Platform | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /establishing-a-company-in-saudi-arabia-comprehensive-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /industrial-cities-saudi-arabia-comprehensive-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /rhq-formation-saudi-arabia-comprehensive-guide | /starting-a-company-in-saudi-arabia | /starting-a-company-in-saudi-arabia-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/HR-Outsourcing-in-Saudi-Arabia | /blog/Ministry-of-Commerce-in-Saudi-Arabia | /blog/Steps-for-Business-Setup-in-KSA | /blog/Wage-Protection-System-in-saudi-arabia | /blog/ZATCA | /blog/about-Qiwa-Platform | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/establishing-a-company-in-saudi-arabia-comprehensive-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/industrial-cities-saudi-arabia-comprehensive-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/rhq-formation-saudi-arabia-comprehensive-guide | /blog/starting-a-company-in-saudi-arabia | /blog/starting-a-company-in-saudi-arabia-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
